player_key,career_ppg,career_min_pg,career_start_rate,career_xgi90
50232,0.21333333333333335,7.64,0.08,0.08520509236752552
50471,0.08108108108108109,0.7567567567567568,0.0,0.0
51090,2.3466666666666667,63.81333333333333,0.7066666666666667,0.05648096586358576
51927,1.6902654867256637,41.7787610619469,0.4690265486725664,0.07849609259259259
51938,0.35135135135135137,6.27027027027027,0.05405405405405406,0.1787210590065195
51940,4.162162162162162,90.0,1.0,0.000177027027027027
51943,0.0,0.0,0.0,
54469,1.7682119205298013,50.71523178807947,0.5562913907284768,0.042818395435086753
54694,0.35714285714285715,7.8,0.05714285714285714,0.28693367759352456
54738,2.324324324324324,90.0,1.0,0.0008108108108108108
54861,0.0,0.0,0.0,
55037,0.6301369863013698,14.726027397260275,0.136986301369863,0.10453333314705276
55459,1.0530973451327434,30.82300884955752,0.3008849557522124,0.1347188103101291
55494,1.176991150442478,38.07079646017699,0.415929203539823,0.054390192142074224
55914,0.8648648648648649,36.08108108108108,0.3783783783783784,0.042416172328086164
56872,0.10810810810810811,1.5675675675675675,0.0,0.0
56917,0.26666666666666666,12.746666666666666,0.14666666666666667,0.0
56979,1.2831858407079646,34.61946902654867,0.336283185840708,0.12520290720421764
56983,0.32,2.066666666666667,0.0,3.035477615967886
57134,0.1891891891891892,2.7837837837837838,0.0,0.0
57145,0.0,0.0,0.0,
57328,0.8609271523178808,26.172185430463575,0.2847682119205298,0.04019207834597817
57531,1.8053097345132743,38.47787610619469,0.4424778761061947,0.3144624350317786
57647,0.0,0.0,0.0,
58376,0.26666666666666666,13.2,0.14666666666666667,0.0
58621,1.8079470198675496,57.549668874172184,0.6158940397350994,0.07526151150610283
58771,0.3783783783783784,13.297297297297296,0.08108108108108109,0.01036857499479925
58822,0.1780821917808219,3.863013698630137,0.0273972602739726,0.03304400077534406
58845,0.0,0.0,0.0,
59735,0.6106194690265486,16.72566371681416,0.18584070796460178,0.002380952380952381
59859,2.044642857142857,40.794642857142854,0.44642857142857145,0.4939408992862248
59949,0.6754966887417219,16.834437086092716,0.17880794701986755,0.086471791835225
60232,1.424778761061947,47.008849557522126,0.5132743362831859,0.07015114025105329
60252,0.8955223880597015,17.65671641791045,0.1791044776119403,0.2577256637957929
60307,2.9393939393939394,59.833333333333336,0.6666666666666666,0.31891087134105867
60586,1.2702702702702702,30.81081081081081,0.21621621621621623,0.5339697720332037
60689,2.801324503311258,42.390728476821195,0.4768211920529801,0.46034284820665117
60706,0.0,0.0,0.0,
60914,0.76,24.933333333333334,0.28,0.10125856881253646
61256,2.418918918918919,55.182432432432435,0.5945945945945946,0.2876296786153752
61366,3.4867256637168142,47.08849557522124,0.5309734513274337,0.5543000926288725
61558,0.41333333333333333,16.76,0.16,0.06622727808394542
61810,0.7837837837837838,19.513513513513512,0.21621621621621623,0.12022499999999998
61933,0.10810810810810811,0.4594594594594595,0.0,0.22153846153846155
66588,1.5945945945945945,52.91891891891892,0.5675675675675675,0.1551939624505929
66749,0.0,0.0,0.0,
66975,0.6216216216216216,13.513513513513514,0.13513513513513514,0.13829583333333334
67089,1.5066666666666666,41.266666666666666,0.46,0.0005714285714285715
69752,1.4,36.3,0.4,0.0005359016393442623
72147,0.3783783783783784,13.378378378378379,0.13513513513513514,0.0
72222,0.32432432432432434,7.1891891891891895,0.0,0.010605267399267398
74854,0.0,0.0,0.0,
74944,1.7567567567567568,71.94594594594595,0.8108108108108109,0.06138713472269325
75115,2.119205298013245,29.105960264900663,0.2582781456953642,1.4249979599099627
76357,1.2649006622516556,25.00662251655629,0.18543046357615894,0.29353689283440276
76359,0.0,0.0,0.0,
77794,2.880794701986755,56.03973509933775,0.6158940397350994,0.18788825801617617
77818,0.0,0.0,0.0,
78056,0.05405405405405406,2.0,0.02702702702702703,0.0
78315,0.16666666666666666,7.5,0.08333333333333333,0.0
78830,3.506666666666667,45.413333333333334,0.5066666666666667,0.354525
78916,2.8675496688741724,74.67549668874172,0.8278145695364238,0.10350170709143577
79602,0.29770992366412213,7.7251908396946565,0.08396946564885496,0.0
79934,1.135135135135135,38.62162162162162,0.40540540540540543,0.10736782642779738
80146,2.5309734513274336,60.23893805309734,0.672566371681416,0.4114721793581028
80179,0.3783783783783784,10.35135135135135,0.08108108108108109,0.05199617685700839
80201,3.3509933774834435,88.80794701986756,0.9867549668874173,0.00033026845637583896
80226,1.4057971014492754,40.20289855072464,0.42028985507246375,0.07067836735087325
80607,1.6814159292035398,37.23893805309734,0.40707964601769914,0.446917582854514
80801,2.1301369863013697,65.88356164383562,0.726027397260274,0.10371972445652818
80954,3.3783783783783785,49.67567567567568,0.5135135135135135,0.17513687909917602
81012,0.16,7.026666666666666,0.05333333333333334,0.0
81205,0.05263157894736842,0.3157894736842105,0.0,0.0031500000000000005
81441,0.0,0.0,0.0,
81880,0.5405405405405406,8.972972972972974,0.10810810810810811,0.26748862542683466
82143,0.6194690265486725,23.43362831858407,0.25663716814159293,0.0016666666666666668
82263,0.0,0.0,0.0,
82403,2.5675675675675675,61.86486486486486,0.6756756756756757,0.1450589671184739
82514,1.2212389380530972,38.94690265486726,0.4336283185840708,0.02942736694677871
82691,0.5675675675675675,26.16216216216216,0.2702702702702703,0.054065934065934074
82738,0.8378378378378378,8.35135135135135,0.05405405405405406,1.0015742748712388
83283,0.16,1.7733333333333334,0.0,0.15536578805809573
83299,2.2781456953642385,72.43046357615894,0.7947019867549668,0.09129901944783095
83314,0.0,0.0,0.0,
83427,0.8918918918918919,75.48648648648648,0.8108108108108109,0.07441298006806028
83543,0.0,0.0,0.0,
84182,1.609271523178808,46.794701986754966,0.5033112582781457,0.0
84450,2.4424778761061945,51.35398230088496,0.5663716814159292,0.1497819893735653
84583,0.4533333333333333,10.68,0.08,0.21449375824994676
84939,1.4601769911504425,19.805309734513273,0.1592920353982301,0.6090837241160608
85633,3.142857142857143,81.72527472527473,0.9010989010989011,0.004880952380952381
85955,1.2543859649122806,32.81578947368421,0.34210526315789475,0.08989705327418167
85971,3.271523178807947,52.49006622516556,0.5761589403973509,0.4911064074210304
86129,2.0,48.5945945945946,0.5135135135135135,0.02779717391304348
86417,1.4778761061946903,35.07079646017699,0.3893805309734513,0.26173040009687903
86873,0.0,0.0,0.0,
86881,0.7837837837837838,19.64864864864865,0.16216216216216217,0.037086026585304535
86934,0.43243243243243246,6.45945945945946,0.02702702702702703,1.0066666666666668
87835,1.0927152317880795,31.05960264900662,0.304635761589404,0.1783234092077184
87873,0.0,0.0,0.0,
88248,0.6026490066225165,15.039735099337749,0.15894039735099338,0.00035714285714285714
88484,1.872340425531915,35.11702127659574,0.3191489361702128,0.9098094158620503
88894,1.2980132450331126,26.105960264900663,0.25165562913907286,0.32441936693883805
88900,0.88,34.76,0.36,0.03784819534984789
89068,0.0625,4.25,0.03125,0.01164
89076,0.7397260273972602,29.54794520547945,0.3287671232876712,0.0233062146361884
89085,0.02702702702702703,0.2972972972972973,0.0,0.036000000000000004
90105,0.1592920353982301,5.407079646017699,0.04424778761061947,0.04944485842026825
90152,1.6,43.48,0.44,0.05188098150414797
90585,0.6688741721854304,15.013245033112582,0.16556291390728478,0.08223418947866512
91046,0.8648648648648649,10.594594594594595,0.02702702702702703,1.1232958499622214
91047,1.5135135135135136,36.891891891891895,0.32432432432432434,0.10628369062790864
91651,1.5165562913907285,36.59602649006622,0.3841059602649007,0.1943972577253059
91889,0.72,15.866666666666667,0.12,0.39696689683948605
92217,2.675675675675676,30.972972972972972,0.2972972972972973,0.3483906687962079
92259,1.0810810810810811,20.486486486486488,0.21621621621621623,0.039705882352941174
92371,0.0,0.0,0.0,
93100,0.14666666666666667,18.533333333333335,0.17333333333333334,0.011159413906506929
93264,1.3066666666666666,40.2,0.4266666666666667,0.035382007722007724
94147,1.5466666666666666,49.54666666666667,0.5466666666666666,0.031872984126984125
94926,0.0,0.0,0.0,
95463,1.24,33.0,0.36,8.428571428571429e-05
95658,1.6158940397350994,37.89403973509934,0.39072847682119205,0.4225455317338165
95715,0.2972972972972973,3.891891891891892,0.0,0.19017857142857145
96784,1.162162162162162,33.189189189189186,0.32432432432432434,0.118915626008743
96787,1.6216216216216217,56.729729729729726,0.5945945945945946,0.05643283108440485
96994,2.0353982300884956,40.85840707964602,0.4336283185840708,0.2500961055443385
97032,3.7086092715231787,83.9205298013245,0.9271523178807947,0.10204225352112677
97299,1.2450331125827814,25.218543046357617,0.25165562913907286,0.09943828729919091
97846,0.0,0.0,0.0,
98747,2.7152317880794703,62.59602649006622,0.695364238410596,0.001732358490566038
98980,3.185430463576159,80.6887417218543,0.8741721854304636,0.002247769784172662
101105,0.0,0.0,0.0,
101148,0.33112582781456956,8.675496688741722,0.08609271523178808,0.05572847628247496
101178,2.52,59.20666666666666,0.64,0.5226044606787311
101184,0.25333333333333335,5.693333333333333,0.02666666666666667,0.08732740901571548
101188,2.1258278145695364,53.556291390728475,0.5496688741721855,0.20713346647008157
101338,1.4705882352941178,36.588235294117645,0.4117647058823529,0.36454322090584185
101582,0.8266666666666667,16.373333333333335,0.10666666666666667,0.18769571542224953
101668,2.8,62.21333333333333,0.64,0.327504850309331
101982,0.9072847682119205,28.582781456953644,0.31788079470198677,0.0004166666666666667
102057,2.377483443708609,45.562913907284766,0.4900662251655629,0.5361549194274239
102549,0.0,0.0,0.0,
102836,0.0,0.0,0.0,
102884,0.0,0.0,0.0,
103025,1.68,25.506666666666668,0.26666666666666666,0.353952775144205
103192,1.4513274336283186,42.70796460176991,0.46017699115044247,0.04243399014778325
103914,0.6933333333333334,34.56,0.36,0.06353257265133341
103955,2.1946902654867255,37.92920353982301,0.39823008849557523,0.4849755509693416
104047,0.918918918918919,28.783783783783782,0.21621621621621623,0.23171211361726543
104542,0.014492753623188406,1.3043478260869565,0.014492753623188406,0.0
104547,0.0,0.0,0.0,
105666,0.0,0.0,0.0,
105717,0.013333333333333334,1.6666666666666667,0.0,0.0782214156079855
106468,1.1654135338345866,24.81954887218045,0.2631578947368421,0.14703628448303394
106606,0.32432432432432434,5.216216216216216,0.05405405405405406,0.0034615384615384616
106611,1.5364238410596027,32.87417218543046,0.3576158940397351,0.10466017402620079
106617,0.9333333333333333,20.133333333333333,0.2,0.27328871540941074
106618,0.05333333333333334,0.22666666666666666,0.0,0.04090909090909091
106760,1.7682119205298013,46.33774834437086,0.4966887417218543,0.09921332365852517
106837,0.918918918918919,17.16216216216216,0.08108108108108109,0.22151815414224843
107265,0.02702702702702703,1.2162162162162162,0.0,0.0
108053,0.2972972972972973,9.027027027027026,0.08108108108108109,0.0575
108411,0.0,0.0,0.0,
108413,1.403973509933775,41.57615894039735,0.39072847682119205,0.12215752163938251
108416,0.02702702702702703,13.027027027027026,0.13513513513513514,0.03919041157847128
108796,0.6216216216216216,31.594594594594593,0.32432432432432434,0.11279220779220779
108813,0.3783783783783784,14.594594594594595,0.16216216216216217,0.0
108823,0.02666666666666667,0.5066666666666667,0.0,0.0
109322,0.8918918918918919,24.81081081081081,0.24324324324324326,0.02179837669683258
109345,1.2980132450331126,22.794701986754966,0.25165562913907286,0.31967941016177465
109434,0.0,0.0,0.0,
109528,0.05333333333333334,0.4533333333333333,0.0,0.01125
109533,1.304635761589404,43.4635761589404,0.46357615894039733,0.1297033480905695
